站点名称,POI编号,拼音名称,gd经度,gd纬度,路线名称,城市名称
川大江安校区,BV10856180,ChuanDa JiangAn XiaoQu,104.007095,30.555238,8号线,成都
文星,BV10856189,WenXing,103.990564,30.550592,8号线,成都
莲花,BV10856188,LianHua,103.979376,30.546250,8号线,成都
黄田坝,BV10860016,HuangTianBa,103.971492,30.697950,9号线,成都
成都西站,BV11315884,ChengDu XiZhan,103.976595,30.683429,9号线,成都
培风,BV10860018,PeiFeng,103.977194,30.660111,9号线,成都
机投桥,BV10860017,JiTouQiao,103.978131,30.646026,9号线,成都
武青南路,BV10781535,WuQing NanLu,103.985080,30.623124,9号线,成都
簇桥,BV10860013,CuQiao,103.989923,30.607670,9号线,成都
华兴,BV10718662,HuaXing,104.001114,30.598405,9号线,成都
太平寺,BV10860014,TaiPingSi,104.012147,30.591331,9号线,成都
三元,BV10856174,SanYuan,104.026702,30.581493,9号线,成都
锦城大道,BV10707825,JinCheng DaDao,104.050468,30.574165,9号线,成都
孵化园,BV10069259,FuHuaYuan,104.064313,30.575873,9号线,成都
心岛,BV10860015,XinDao,104.072500,30.575720,9号线,成都
金融城东,BV10738812,JinRong ChengDong,104.084201,30.579744,9号线,成都
太平园,BV10655423,TaiPingYuan,104.021580,30.625381,10号线,成都
簇锦,BV10718661,CuJin,104.008245,30.611182,10号线,成都
华兴,BV10718662,HuaXing,104.001114,30.598405,10号线,成都
金花,BV10718660,JinHua,103.970064,30.591577,10号线,成都
双流机场1航站楼,BV10718663,ShuangLiu JiChang 1 HangZhanLou,103.959257,30.578543,10号线,成都
双流机场2航站楼,BV10718659,ShuangLiu JiChang 2 HangZhanLou,103.955607,30.569892,10号线,成都
双流西站,BV10781537,ShuangLiu XiZhan,103.917258,30.543286,10号线,成都
应天寺,BV11307490,YingTianSi,103.904680,30.535723,10号线,成都
黄水,BV11307489,HuangShui,103.891339,30.518980,10号线,成都
花源,BV11307491,HuaYuan,103.880912,30.485344,10号线,成都
新津站,BV11307485,XinJin Zhan,103.873243,30.462959,10号线,成都
花桥,BV11307486,HuaQiao,103.857265,30.441677,10号线,成都
五津,BV11307484,WuJin,103.813341,30.423662,10号线,成都
儒林路,BV11307492,RuLin Lu,103.803093,30.416325,10号线,成都
刘家碾,BV11307488,LiuJiaNian,103.791370,30.415220,10号线,成都
新平,BV11307487,XinPing,103.781522,30.408331,10号线,成都
金星,BV10879927,JinXing,103.794066,30.756182,17号线,成都
黄石,BV10879926,HuangShi,103.813977,30.721646,17号线,成都
市五医院,BV10879923,ShiWu YiYuan,103.829423,30.698739,17号线,成都
凤溪河,BV10612463,FengXiHe,103.843043,30.686109,17号线,成都
温泉大道,BV10879925,WenQuan DaDao,103.855175,30.672593,17号线,成都
明光,BV10879929,MingGuang,103.868437,30.658430,17号线,成都
九江北,BV10879928,JiuJiang Bei,103.921485,30.634527,17号线,成都
白佛桥,BV10879924,BaiFo Qiao,103.963309,30.640993,17号线,成都
机投桥,BV10860017,JiTouQiao,103.978131,30.646026,17号线,成都
火车南站,BV10061281,HuoChe NanZhan,104.067393,30.605459,18号线,成都
孵化园,BV10069259,FuHuaYuan,104.064313,30.575873,18号线,成都
锦城广场东,BV11295537,JinCheng GuangChang Dong,104.069417,30.568417,18号线,成都
世纪城,BV10062614,ShiJiCheng,104.068930,30.554870,18号线,成都
海昌路,BV10831917,HaiChang Lu,104.071583,30.492778,18号线,成都
西博城,BV10909938,XiBoCheng,104.074399,30.424349,18号线,成都
兴隆,BV10805851,XingLong,104.102652,30.409471,18号线,成都
三岔,BV10958340,SanCha,104.317235,30.311344,18号线,成都
天府机场北,BV11423958,TianFu JiChang Bei,104.456853,30.338264,18号线,成都
北环城路,BV10110771,BeiHuanCheng Lu,125.324223,43.947848,1号线,长春
庆丰路,BV10111709,QingFeng Lu,125.324188,43.937160,1号线,长春
一匡街,BV10110884,YiKuang Jie,125.324210,43.925303,1号线,长春
长春站北,BV10112363,ChangChun Zhan Bei,125.324183,43.914054,1号线,长春
长春站,BV10110231,ChangChun Zhan,125.322008,43.909300,1号线,长春
胜利公园,BV10711824,ShengLi GongYuan,125.324329,43.899969,1号线,长春
人民广场,BV10110416,RenMin GuangChang,125.324652,43.888644,1号线,长春
解放大路,BV10110429,JieFang DaLu,125.324882,43.878239,1号线,长春
东北师大,BV10912198,DongBei ShiDa,125.325186,43.864052,1号线,长春
工农广场,BV10110862,GongNong GuangChang,125.325463,43.850834,1号线,长春
繁荣路,BV10110449,FanRong Lu,125.325708,43.841070,1号线,长春
卫星广场,BV10110670,WeiXing GuangChang,125.325828,43.832692,1号线,长春
市政府,BV10110408,ShiZhengFu,125.325954,43.818790,1号线,长春
华庆路,BV10112371,HuaQing Lu,125.327083,43.800122,1号线,长春
红嘴子,BV10111436,HongZuiZi,125.327441,43.790474,1号线,长春
双丰,BV10621970,ShuangFeng,125.185602,43.867421,2号线,长春
长春西站,BV10621976,ChangChun XiZhan,125.201137,43.876570,2号线,长春
兴隆堡,BV10621983,XingLongBao,125.224131,43.883822,2号线,长春
西环城路,BV10621978,XiHuanCheng Lu,125.240387,43.884055,2号线,长春
和平大街,BV10621984,HePing DaJie,125.254528,43.884187,2号线,长春
万福街,BV10977953,WanFu Jie,125.265774,43.884307,2号线,长春
景阳广场,BV10621974,JingYang GuangChang,125.276182,43.882633,2号线,长春
解放桥,BV10112372,JieFangQiao,125.287330,43.876606,2号线,长春
建设广场,BV10621985,JianShe GuangChang,125.297361,43.877855,2号线,长春
文化广场,BV10621972,WenHua GuangChang,125.306497,43.877930,2号线,长春
解放大路,BV10110429,JieFang DaLu,125.324882,43.878239,2号线,长春
平阳街,BV10621969,PingYang Jie,125.333755,43.878343,2号线,长春
南关,BV10621977,NanGuan,125.345395,43.880757,2号线,长春
吉林大路,BV10110117,JiLin DaLu,125.364291,43.881324,2号线,长春
东盛大街,BV10621971,DongSheng DaJie,125.376719,43.882324,2号线,长春
东环城路,BV10621982,DongHuanCheng Lu,125.394422,43.882469,2号线,长春
长青,BV10621973,ChangQing,125.409919,43.882369,2号线,长春
东方广场,BV10621979,DongFang GuangChang,125.425773,43.881860,2号线,长春
长春站,BV10110231,ChangChun Zhan,125.322008,43.909300,3号线,长春
辽宁路,BV10110967,LiaoNing Lu,125.314756,43.909214,3号线,长春
西安桥,BV10110913,XiAn Qiao,125.300408,43.895069,3号线,长春
南昌路,BV10110062,NanChang Lu,125.297275,43.890639,3号线,长春
朝阳桥,BV10110064,ChaoYangQiao,125.292945,43.884733,3号线,长春
解放桥,BV10112372,JieFangQiao,125.287330,43.876606,3号线,长春
湖西桥,BV10112373,Hu XiQiao,125.282278,43.869490,3号线,长春
宽平桥,BV10112374,KuanPing Qiao,125.274103,43.862603,3号线,长春
抚松路,BV10110243,FuSong Lu,125.268338,43.857929,3号线,长春
孟家屯,BV10420614,MengJiaTun,125.261858,43.851164,3号线,长春
湖光路,BV10110384,HuGuang Lu,125.266565,43.844416,3号线,长春
电台街,BV10111725,DianTai Jie,125.278424,43.833172,3号线,长春
前进西,BV10112375,QianJin Xi,125.286928,43.832210,3号线,长春
前进大街,BV10110291,QianJin DaJie,125.293389,43.832251,3号线,长春
卫明街,BV10110395,WeiMing Jie,125.302816,43.832443,3号线,长春
卫光街,BV10110399,WeiGuang Jie,125.315498,43.832610,3号线,长春
卫星广场,BV10110670,WeiXing GuangChang,125.325828,43.832692,3号线,长春
亚泰立交桥,BV10110307,YaTai LiJiaoQiao,125.339420,43.832594,3号线,长春
伊通河,BV10112376,YiTongHe,125.350101,43.832951,3号线,长春
职业学院,BV10110125,ZhiYe XueYuan,125.366424,43.833026,3号线,长春
吉林广电,BV10110316,JiLin GuangDian,125.379588,43.833290,3号线,长春
会展中心,BV10110321,HuiZhan ZhongXin,125.390878,43.833404,3号线,长春
世纪广场,BV10110499,ShiJi GuangChang,125.402731,43.836561,3号线,长春
金鑫街,BV10112377,JinXin Jie,125.421064,43.834456,3号线,长春
博硕路,BV10111728,BoShuo Lu,125.429246,43.829773,3号线,长春
金河街,BV10112378,JinHe Jie,125.439225,43.821796,3号线,长春
农博园,BV10111321,NongBoYuan,125.444902,43.814396,3号线,长春
净月潭公园,BV10112379,JingYueTan GongYuan,125.450897,43.803659,3号线,长春
紫杉路,BV10111779,ZiShan Lu,125.440356,43.792804,3号线,长春
宝相街,BV10112023,BaoXiang Jie,125.440254,43.785152,3号线,长春
滑雪场,BV10112380,HuaXueChang,125.449544,43.776619,3号线,长春
长影世纪城,BV11492772,ChangYing ShiJiCheng,125.450379,43.771809,3号线,长春
天工路,BV10112367,TianGong Lu,125.366364,43.795729,4号线,长春
宜盛街,BV10112366,YiSheng Jie,125.365782,43.807269,4号线,长春
南环城路,BV10112365,NanHuanCheng Lu,125.365602,43.817469,4号线,长春
世荣路,BV10111471,ShiRong Lu,125.365444,43.825280,4号线,长春
职业学院,BV10110125,ZhiYe XueYuan,125.366424,43.833026,4号线,长春
北海路,BV10110318,BeiHai Lu,125.365017,43.841999,4号线,长春
威海路,BV10110514,WeiHai Lu,125.364941,43.850712,4号线,长春
浦东路,BV10110339,PuDong Lu,125.364816,43.857058,4号线,长春
海口路,BV10110370,HaiKou Lu,125.364668,43.863829,4号线,长春
公平路,BV10110472,GongPing Lu,125.364467,43.872059,4号线,长春
吉林大路,BV10110117,JiLin DaLu,125.364291,43.881324,4号线,长春
东大桥,BV10110457,DongDaQiao,125.357264,43.900059,4号线,长春
伪满皇宫,BV11201452,WeiMan HuangGong,125.352322,43.906536,4号线,长春
北亚泰大街,BV10111238,BeiYaTai DaJie,125.337057,43.912412,4号线,长春
长春站北,BV10112363,ChangChun Zhan Bei,125.324183,43.914054,4号线,长春
北环城路,BV10110771,BeiHuanCheng Lu,125.324223,43.947848,8号线,长春
一二三中学,BV10892257,YiErSan ZhongXue,125.330267,43.955517,8号线,长春
小南,BV11059794,XiaoNan,125.329990,43.965140,8号线,长春
小城子街,BV10892258,XiaoChengZi Jie,125.331306,43.971009,8号线,长春
北湖大桥,BV11059793,BeiHu DaQiao,125.356066,43.976351,8号线,长春
北湖公园,BV10892262,BeiHu GongYuan,125.367816,43.976421,8号线,长春
和安街,BV10892263,HeAn Jie,125.377457,43.976307,8号线,长春
光机路,BV10892260,GuangJi Lu,125.384605,43.985705,8号线,长春
大学城路,BV10892264,DaXueCheng Lu,125.384621,43.994818,8号线,长春
地理所,BV10892256,DiLiSuo,125.397791,43.997949,8号线,长春
奥林匹克公园,BV10892261,AoLinPiKe GongYuan,125.409669,44.000267,8号线,长春
广通路,BV10892252,GuangTong Lu,125.417761,44.008885,8号线,长春
木渎,BV10129840,mu du,120.518128,31.274974,1号线,苏州
金枫路,BV10137029,jin feng lu,120.529572,31.276492,1号线,苏州
汾湖路,BV10137030,fen hu lu,120.541830,31.278047,1号线,苏州
玉山路,BV10137031,yu shan lu,120.549468,31.283409,1号线,苏州
狮子山,BV10129891,ShiZiShan,120.548762,31.293819,1号线,苏州
塔园路,BV10137032,ta yuan lu,120.556692,31.299963,1号线,苏州
滨河路,BV10130070,bin he lu,120.566119,31.300779,1号线,苏州
西环路,BV10137033,xi huan lu,120.577161,31.301539,1号线,苏州
桐泾北路,BV10137034,tong jing bei lu,120.591203,31.302984,1号线,苏州
广济南路,BV10130347,guang ji nan lu,120.601066,31.304529,1号线,苏州
养育巷,BV10129990,yang yu xiang,120.614052,31.305140,1号线,苏州
乐桥,BV10129992,le qiao,120.622529,31.305505,1号线,苏州
临顿路,BV10137035,lin dun lu,120.630633,31.307982,1号线,苏州
相门,BV10129998,xiang men,120.638847,31.309803,1号线,苏州
东环路,BV10130172,dong huan lu,120.649874,31.312254,1号线,苏州
中央公园,BV10130547,zhong yang gong yuan,120.659938,31.313768,1号线,苏州
星海广场,BV10137036,xing hai guang chang,120.670812,31.315499,1号线,苏州
东方之门,BV10137037,DongFang ZhiMen,120.680144,31.317080,1号线,苏州
文化博览中心,BV10137038,wen hua bo lan zhong xin,120.704346,31.323217,1号线,苏州
时代广场,BV10137039,shi dai guang chang,120.713181,31.322437,1号线,苏州
星湖街,BV10137040,xing hu jie,120.720431,31.323183,1号线,苏州
南施街,BV10137041,nan shi jie,120.733132,31.324493,1号线,苏州
星塘街,BV10137042,xing tang jie,120.744297,31.325644,1号线,苏州
钟南街,BV10137043,zhong nan jie,120.756226,31.326506,1号线,苏州
骑河,BV10786065,qi he,120.655,31.4377,2号线,苏州
富翔路,BV10786063,fu xiang lu,120.651,31.4299,2号线,苏州
高铁苏州北站,BV10137028,gao tie su zhou bei zhan,120.645,31.4218,2号线,苏州
大湾,BV10137027,da wan,120.633,31.4165,2号线,苏州
富元路,BV10137026,fu yuan lu,120.625,31.4035,2号线,苏州
蠡口,BV10130828,li kou,120.624,31.3881,2号线,苏州
徐图港,BV10137025,xu tu gang,120.626,31.3756,2号线,苏州
阳澄湖中路,BV10130800,yang cheng hu zhong lu,120.627,31.3668,2号线,苏州
陆慕,BV10130816,lu mu,120.623,31.3533,2号线,苏州
平泷路东,BV10137024,ping long lu dong,120.613,31.3442,2号线,苏州
平河路,BV10137023,ping he lu,120.614,31.3369,2号线,苏州
苏州火车站,BV10137002,su zhou huo che zhan,120.610604,31.330110,2号线,苏州
山塘街,BV10129643,shan tang jie,120.602,31.3197,2号线,苏州
石路,BV10137022,shi lu,120.6,31.3112,2号线,苏州
广济南路,BV10130347,guang ji nan lu,120.601066,31.304529,2号线,苏州
三香广场,BV10129909,san xiang guang chang,120.598,31.2979,2号线,苏州
劳动路,BV10137021,lao dong lu,120.597,31.2916,2号线,苏州
胥江路,BV10129566,xu jiang lu,120.599,31.2852,2号线,苏州
桐泾公园,BV10129568,tong jing gong yuan,120.6,31.2789,2号线,苏州
友联,BV10137020,you lian,120.609,31.2715,2号线,苏州
盘蠡路,BV10137019,PanLi Lu,120.614546,31.266658,2号线,苏州
新家桥,BV10130733,xin jia qiao,120.615,31.2561,2号线,苏州
石湖东路,BV10129962,shi hu dong lu,120.629588,31.252836,2号线,苏州
宝带桥南,BV10136276,bao dai qiao nan,120.649,31.2498,2号线,苏州
尹中路,BV10786061,yin zhong lu,120.664,31.2498,2号线,苏州
郭巷,BV10786059,guo xiang,120.674,31.2489,2号线,苏州
郭苑路,BV10786058,guo yuan lu,120.685,31.2484,2号线,苏州
尹山湖,BV10786055,yin shan hu,120.697,31.2481,2号线,苏州
独墅湖南,BV10786057,du shu hu nan,120.704,31.2481,2号线,苏州
独墅湖邻里中心,BV10786062,du shu hu lin li zhong xin,120.723,31.2533,2号线,苏州
月亮湾,BV10786064,yue liang wan,120.727,31.26,2号线,苏州
松涛街,BV10786066,song tao jie,120.74,31.2638,2号线,苏州
金谷路,BV10786056,jin gu lu,120.757,31.2695,2号线,苏州
金尚路,BV10786060,jin shang lu,120.77,31.2704,2号线,苏州
桑田岛,BV10786067,sang tian dao,120.782,31.2726,2号线,苏州
唯亭,BV10676593,WeiTing,120.788973,31.364513,3号线,苏州
戈巷街,BV10676607,GeXiang Jie,120.777968,31.363135,3号线,苏州
葑亭大道,BV10676591,FengTing DaDao,120.766695,31.361685,3号线,苏州
双马街,BV10676600,ShuangMa Jie,120.753605,31.358245,3号线,苏州
丰和路,BV10676601,FengHe Lu,120.739216,31.353401,3号线,苏州
方湾街,BV10676592,FangWan Jie,120.726025,31.350551,3号线,苏州
苏州园区火车站,BV10676594,SuZhou YuanQu HuoCheZhan,120.711814,31.342385,3号线,苏州
跨塘,BV10676606,KuaTang,120.693723,31.342496,3号线,苏州
唐庄,BV10676608,TangZhuang,120.683453,31.340430,3号线,苏州
倪浜,BV10676596,NiBang,120.676551,31.332674,3号线,苏州
烟雨桥,BV10676603,YanYu Qiao,120.677867,31.323381,3号线,苏州
东方之门,BV10137037,DongFang ZhiMen,120.680144,31.317080,3号线,苏州
李公堤西,BV10676605,LiGong DiXi,120.679273,31.306673,3号线,苏州
金厍桥,BV10539084,JinShe Qiao,120.678001,31.296546,3号线,苏州
东振路,BV10676602,DongZhen Lu,120.675339,31.288724,3号线,苏州
墅浦路北,BV10539085,ShuPu Lu Bei,120.673363,31.280391,3号线,苏州
通园路南,BV10676599,TongYuan Lu Nan,120.667888,31.269491,3号线,苏州
北港路,BV10676597,BeiGang Lu,120.656549,31.269906,3号线,苏州
迎春路,BV10539103,YingChun Lu,120.640353,31.267662,3号线,苏州
宝带路,BV10735308,BaoDai Lu,120.628465,31.267177,3号线,苏州
盘蠡路,BV10137019,PanLi Lu,120.614546,31.266658,3号线,苏州
新郭,BV10539083,XinGuo,120.596498,31.262707,3号线,苏州
石湖北,BV10539104,Shi HuBei,120.586796,31.258768,3号线,苏州
横塘,BV10539086,HengTang,120.577195,31.266385,3号线,苏州
横山,BV10539095,HengShan,120.575613,31.276331,3号线,苏州
索山桥西,BV10676595,SuoShan QiaoXi,120.572542,31.283130,3号线,苏州
沙金桥,BV10539081,Sha JinQiao,120.569403,31.290346,3号线,苏州
狮山路,BV10539080,ShiShan Lu,120.559261,31.293387,3号线,苏州
狮子山,BV10129891,ShiZiShan,120.548762,31.293819,3号线,苏州
何山,BV10539096,HeShan,120.546704,31.306200,3号线,苏州
西津桥,BV10539082,XiJin Qiao,120.546170,31.313193,3号线,苏州
马运路,BV10539090,MaYun Lu,120.539455,31.317646,3号线,苏州
铜墩,BV10539087,TongDun,120.531527,31.327141,3号线,苏州
长亭,BV10539105,ChangTing,120.529723,31.341712,3号线,苏州
文昌路,BV10676598,WenChang Lu,120.524564,31.355443,3号线,苏州
惠昌路,BV10539091,HuiChang Lu,120.529029,31.360981,3号线,苏州
苏州新区火车站,BV10539100,SuZhou XinQu HuoCheZhan,120.524106,31.372070,3号线,苏州
龙道浜,BV10735291,long dao bang,120.604912,31.403078,4号线,苏州
张庄,BV10735293,zhang zhuang,120.597671,31.397384,4号线,苏州
姚祥,BV10735306,yao xiang,120.598320,31.390004,4号线,苏州
活力岛,BV10735294,huo li dao,120.600183,31.374393,4号线,苏州
孙武纪念园,BV10735292,sun wu ji nian yuan,120.602785,31.361952,4号线,苏州
平泷路西,BV10735299,ping long lu xi,120.602762,31.343548,4号线,苏州
苏锦,BV10137001,su jin,120.605144,31.336633,4号线,苏州
苏州火车站,BV10137002,su zhou huo che zhan,120.610604,31.330110,4号线,苏州
北寺塔,BV10129590,bei si ta,120.619714,31.320379,4号线,苏州
察院场,BV10137003,cha yuan chang,120.621309,31.311343,4号线,苏州
乐桥,BV10129992,le qiao,120.622529,31.305505,4号线,苏州
三元坊,BV10137004,san yuan fang,120.623637,31.298061,4号线,苏州
南门,BV10735304,nan men,120.624473,31.291813,4号线,苏州
人民桥南,BV10134644,ren min qiao nan,120.625640,31.284545,4号线,苏州
团结桥,BV10133167,tuan jie qiao,120.627181,31.276379,4号线,苏州
宝带路,BV10735308,BaoDai Lu,120.628465,31.267177,4号线,苏州
石湖东路,BV10129962,shi hu dong lu,120.629588,31.252836,4号线,苏州
